hour,activated_up,activated_dn,reserve_up,reserve_dn,act_pct_up,act_pct_dn,price_up_eur_mwh,price_dn_eur_mwh,spot_eur_mwh
2026-04-21T23:00,255.2,157.2,4300,4400,5.9349,3.5727,474.58,231.36,335.41
2026-04-22T00:00,1.3,250.7,4000,4400,0.0325,5.6977,242.28,140.88,311.68
2026-04-22T01:00,46.4,121.3,4200,4400,1.1048,2.7568,312.05,185.17,303.08
2026-04-22T02:00,3.3,142.1,4400,4400,0.075,3.2295,275.24,237.12,334.87
2026-04-22T03:00,158.9,49.5,4000,4000,3.9725,1.2375,375.71,115.01,305.94
2026-04-22T04:00,0.1,304.5,4000,4000,0.0025,7.6125,238.23,139.17,293.08
2026-04-22T05:00,0.7,282,4000,4000,0.0175,7.05,235.33,129.89,295.54
2026-04-22T06:00,20.3,65.6,4000,4000,0.5075,1.64,283.94,258.28,290.66
2026-04-22T07:00,157.4,5.4,4100,4000,3.839,0.135,341.96,156.71,292.91
2026-04-22T08:00,216.5,11,4800,4600,4.5104,0.2391,397.8,270.41,307.83
2026-04-22T09:00,126.4,23.7,5000,4900,2.528,0.4837,392.91,290.9,370.24
2026-04-22T10:00,423.1,26.2,6000,6000,7.0517,0.4367,454.67,96,328.33
2026-04-22T11:00,235.4,33.7,6000,6000,3.9233,0.5617,317.3,30.59,188.43
2026-04-22T12:00,392.7,5.9,5400,5400,7.2722,0.1093,435.32,5.55,13.47
2026-04-22T13:00,75.8,22.1,5200,5200,1.4577,0.425,147.93,-2.91,0.27
2026-04-22T14:00,414.3,0.2,5200,5200,7.9673,0.0038,451.23,2,-0.52
2026-04-22T15:00,86.2,215.1,5200,5200,1.6577,4.1365,26.35,-16.16,-2.31
2026-04-22T16:00,104.3,34.6,5200,5200,2.0058,0.6654,80.16,-5.96,-3.42
2026-04-22T17:00,9.8,138.9,5200,5200,0.1885,2.6712,13.41,-14.32,-3.81
2026-04-22T18:00,63.9,89.2,5200,5200,1.2288,1.7154,45.11,-8.02,-1.18
2026-04-22T19:00,35,16.4,5300,5300,0.6604,0.3094,72.44,-1.43,-0.01
2026-04-22T20:00,237.3,1.8,6000,6000,3.955,0.03,393.54,14.64,23.03
2026-04-22T21:00,222,5.9,6000,6000,3.7,0.0983,347.78,127.48,183.58
2026-04-22T22:00,74.1,88.4,5000,5000,1.482,1.768,359.84,213.12,344.3
2026-04-22T23:00,0.1,342.9,4300,4400,0.0023,7.7932,325.63,203.37,433.04
2026-04-23T00:00,7.3,167,4000,4400,0.1825,3.7955,345.95,201.34,376.04
2026-04-23T01:00,3.8,262.5,4200,4400,0.0905,5.9659,258.51,158.48,333.41
2026-04-23T02:00,23.8,40.8,4400,4400,0.5409,0.9273,313.49,238.59,356.11
2026-04-23T03:00,166.8,34.6,4000,4000,4.17,0.865,366.77,100.31,325.32
2026-04-23T04:00,9.5,68.8,4000,4000,0.2375,1.72,259.81,200.39,327.9
2026-04-23T05:00,399.4,2.4,4000,4000,9.985,0.06,415.09,293.47,324.52
2026-04-23T06:00,158.9,20.4,4000,4000,3.9725,0.51,380.02,171.51,323.4
2026-04-23T07:00,221.1,1.4,4100,4000,5.3927,0.035,380.92,236.51,323.44
2026-04-23T08:00,54.3,72.5,4800,4600,1.1312,1.5761,335.13,213.55,328.46
2026-04-23T09:00,10.1,390,5000,4900,0.202,7.9592,315.05,171.39,356.22
2026-04-23T10:00,36.5,63,6000,6000,0.6083,1.05,328.67,250.98,342.2
2026-04-23T11:00,88.9,92.2,6000,6000,1.4817,1.5367,235.11,21.98,155.62
2026-04-23T12:00,14.2,359.5,5400,5400,0.263,6.6574,44.19,-35.9,15.72
2026-04-23T13:00,111.5,39.2,5200,5200,2.1442,0.7538,110.77,-18.12,0
2026-04-23T14:00,77.9,48.4,5200,5200,1.4981,0.9308,73.69,-11.52,-1.22
2026-04-23T15:00,40.8,88.8,5200,5200,0.7846,1.7077,16.83,-10.17,-2.11
2026-04-23T16:00,68.6,355.5,5200,5200,1.3192,6.8365,20.23,-70.86,-2.87
2026-04-23T17:00,36.7,137,5200,5200,0.7058,2.6346,4.22,-10.25,-3.24
2026-04-23T18:00,179.2,47.6,5200,5200,3.4462,0.9154,154.93,-3.93,-1.49
2026-04-23T19:00,1.3,988.3,5300,5300,0.0245,18.6472,-1.91,-1040.78,3.01
2026-04-23T20:00,29.5,353.7,6000,6000,0.4917,5.895,20.79,-36.62,50.8
2026-04-23T21:00,337.5,21.9,6000,6000,5.625,0.365,861.06,151.02,191.28
2026-04-23T22:00,323.4,6.6,5000,5000,6.468,0.132,460.89,195.07,302.46
2026-04-23T23:00,304.2,43.2,4300,4400,7.0744,0.9818,462.43,229.72,357.87
2026-04-24T00:00,80.9,62.9,4000,4400,2.0225,1.4295,338.58,155.29,323.62
2026-04-24T01:00,119.5,39.2,4200,4400,2.8452,0.8909,329,133.15,315
2026-04-24T02:00,205.5,2.6,4400,4400,4.6705,0.0591,415.86,129.32,336.68
2026-04-24T03:00,87.4,6.5,4000,4000,2.185,0.1625,402.83,243.06,331.64
2026-04-24T04:00,326.5,0,4000,4000,8.1625,0,440.47,342.82,327.12
2026-04-24T05:00,274.5,1.5,4000,4000,6.8625,0.0375,437.66,268.83,326.88
2026-04-24T06:00,365.6,0.1,4000,4000,9.14,0.0025,463.06,315.64,328.08
2026-04-24T07:00,85,183,4100,4000,2.0732,4.575,384.55,221.81,337.88
2026-04-24T08:00,303.3,3.7,4800,4600,6.3188,0.0804,582.91,105.23,375.49
2026-04-24T09:00,228.4,2.6,5000,4900,4.568,0.0531,455.34,192.94,420.46
2026-04-24T10:00,25.1,8,6000,6000,0.4183,0.1333,212.23,50.16,404.36
2026-04-24T11:00,36.4,3.5,6000,6000,0.6067,0.0583,102.69,80.04,362.9
2026-04-24T12:00,22.5,180.2,5400,5400,0.4167,3.337,339.4,94.05,318.64
2026-04-24T13:00,91.4,27.6,5200,5200,1.7577,0.5308,206.38,23.81,205.91
2026-04-24T14:00,25.4,62.2,5200,5200,0.4885,1.1962,104.8,3.06,101.48
2026-04-24T15:00,0.7,234.5,5200,5200,0.0135,4.5096,24.56,-18,82
2026-04-24T16:00,7.3,177,5200,5200,0.1404,3.4038,45.02,-9.84,62.07
2026-04-24T17:00,155.6,80.8,5200,5200,2.9923,1.5538,246.69,12.52,58.84
2026-04-24T18:00,406.6,0.8,5200,5200,7.8192,0.0154,332.28,53.24,81.18
2026-04-24T19:00,297.4,11.8,5300,5300,5.6113,0.2226,297.06,75.16,171.01
2026-04-24T20:00,192.7,13.2,6000,6000,3.2117,0.22,391.74,205.35,304.63
2026-04-24T21:00,157.1,20.9,6000,6000,2.6183,0.3483,386.03,233.58,381.08
2026-04-24T22:00,275.1,4,5000,5000,5.502,0.08,549.33,404.05,413.71
2026-04-24T23:00,244,133.3,4300,4400,5.6744,3.0295,495.82,355.74,451.42
2026-04-25T00:00,212,2,4000,4400,5.3,0.0455,465.02,161.81,413.42
2026-04-25T01:00,116.7,24.7,4200,4400,2.7786,0.5614,384.17,163.56,376.64
2026-04-25T02:00,2.3,48.8,4200,4200,0.0548,1.1619,311.5,289.38,369.65
2026-04-25T03:00,70.1,5.8,4000,4000,1.7525,0.145,407.38,116.54,358.23
2026-04-25T04:00,60.5,5.4,4000,4000,1.5125,0.135,405.28,144.08,355.33
2026-04-25T05:00,3.7,39.2,4000,4000,0.0925,0.98,357.6,230.15,356.85
2026-04-25T06:00,234.1,0.3,4000,4000,5.8525,0.0075,447.81,262.69,356.03
2026-04-25T07:00,126.1,3.5,4000,4000,3.1525,0.0875,404.21,273.25,354.62
2026-04-25T08:00,125.7,1.8,4000,4000,3.1425,0.045,420.93,155.12,355.68
2026-04-25T09:00,76.3,36.6,4900,4800,1.5571,0.7625,347.97,195.59,352.3
2026-04-25T10:00,393.8,0.2,6000,6000,6.5633,0.0033,453.63,157.03,291.13
2026-04-25T11:00,227.8,66.6,6000,6000,3.7967,1.11,301.88,23.55,87.65
2026-04-25T12:00,104.7,70.6,5400,5400,1.9389,1.3074,211.9,-172.28,12.41
2026-04-25T13:00,105.6,106.6,5200,5200,2.0308,2.05,192.67,-186.06,1.36
2026-04-25T14:00,184.3,27.2,5200,5200,3.5442,0.5231,185.14,-5.06,-0.01
2026-04-25T15:00,145.8,16.9,5200,5200,2.8038,0.325,31.39,-11.02,-0.01
2026-04-25T16:00,78,11.4,5200,5200,1.5,0.2192,-1.34,-1.23,-0.04
2026-04-25T17:00,36.1,49.3,5200,5200,0.6942,0.9481,3.17,-12.38,-0.04
2026-04-25T18:00,23,173.6,5200,5200,0.4423,3.3385,18.43,-19.25,-0.02
2026-04-25T19:00,30,297.7,5300,5300,0.566,5.617,44.47,-43.24,3.82
2026-04-25T20:00,153.4,84.7,6000,6000,2.5567,1.4117,242.48,-9.68,59
2026-04-25T21:00,27.9,217.5,6000,6000,0.465,3.625,75.44,63.88,210.29
2026-04-25T22:00,83.7,79.1,5000,5000,1.674,1.582,510.26,318.29,295.29
2026-04-25T23:00,68.6,27.1,4300,4000,1.5953,0.6775,412.47,261.46,358.53
2026-04-26T00:00,178.3,0.8,4000,4000,4.4575,0.02,431.82,198.94,350.87
2026-04-26T01:00,207.9,1.3,4000,4000,5.1975,0.0325,429.25,108.41,346.77
2026-04-26T02:00,31.7,33.7,4200,4200,0.7548,0.8024,420.01,275.59,310.12
2026-04-26T03:00,92.9,55.7,4000,4000,2.3225,1.3925,301.74,137.2,243.61
2026-04-26T04:00,64.3,190,4000,4000,1.6075,4.75,222.49,99.88,220.8
2026-04-26T05:00,25.1,129.7,4000,4000,0.6275,3.2425,214.76,138.82,197.99
2026-04-26T06:00,40.5,91.2,4000,4000,1.0125,2.28,358.27,164.24,200
2026-04-26T07:00,79.6,54.9,4000,4000,1.99,1.3725,338.21,249.29,214.1
2026-04-26T08:00,0.9,127.2,4000,4000,0.0225,3.18,309.18,207.77,258.34
2026-04-26T09:00,39.5,105.4,4900,4800,0.8061,2.1958,355.08,223.98,261.64
2026-04-26T10:00,3.3,184.1,6000,6000,0.055,3.0683,247.47,100.08,99.75
2026-04-26T11:00,4.8,232.6,6000,6000,0.08,3.8767,24.27,-60.99,0.41
2026-04-26T12:00,209,12.1,5400,5400,3.8704,0.2241,34.66,-339.13,-8.3
2026-04-26T13:00,47.2,36.9,5200,5200,0.9077,0.7096,16.61,-230.8,-17
2026-04-26T14:00,8.2,100.7,5200,5200,0.1577,1.9365,2.17,-14.22,-20
2026-04-26T15:00,157.8,7.9,5200,5200,3.0346,0.1519,9.49,-2.42,-20
2026-04-26T16:00,52.4,59.3,5200,5200,1.0077,1.1404,10.06,6.85,-20
2026-04-26T17:00,0.7,296.4,5200,5200,0.0135,5.7,-5.57,-31.8,-20.46
2026-04-26T18:00,162.2,20.7,5200,5200,3.1192,0.3981,26.42,89.39,-18.01
2026-04-26T19:00,385.8,48.6,5300,5300,7.2792,0.917,320.72,73.64,-2.24
2026-04-26T20:00,61.1,258.3,6000,6000,1.0183,4.305,26.81,-23.52,11.93
2026-04-26T21:00,44.3,109,6000,6000,0.7383,1.8167,142.36,-7.97,124.91
2026-04-26T22:00,217.6,6.6,5000,5000,4.352,0.132,502.02,76.04,291.07
2026-04-26T23:00,149.9,33.5,4300,4000,3.486,0.8375,428.79,258.81,372.64
2026-04-27T00:00,30.2,43.6,4000,4000,0.755,1.09,489.78,229.87,380.31
2026-04-27T01:00,5.5,34.1,4000,4000,0.1375,0.8525,317.69,189.25,327.2
2026-04-27T02:00,77,43,4400,4400,1.75,0.9773,374.95,104.68,326.97
2026-04-27T03:00,207.5,5.4,4000,4000,5.1875,0.135,406.43,172.55,311.6
2026-04-27T04:00,34.2,32,4000,4000,0.855,0.8,335.67,178.27,255.37
2026-04-27T05:00,208.7,0.8,4000,4000,5.2175,0.02,382.32,113,235.01
2026-04-27T06:00,180.5,2.4,4000,4000,4.5125,0.06,369.1,153.98,219.84
2026-04-27T07:00,83.6,28.5,4100,4000,2.039,0.7125,347.87,189.53,278.38
2026-04-27T08:00,41.8,38.4,4800,4600,0.8708,0.8348,335.73,201.85,357.8
2026-04-27T09:00,1.6,227.1,5000,4900,0.032,4.6347,325.82,267.39,399.63
2026-04-27T10:00,33.7,226.6,6000,6000,0.5617,3.7767,428.04,162.15,330.65
2026-04-27T11:00,7.6,119.1,6000,6000,0.1267,1.985,99.66,-0.54,99.19
2026-04-27T12:00,143.2,234.9,5400,5400,2.6519,4.35,259.98,-16.34,4.09
2026-04-27T13:00,100.8,182.5,5200,5200,1.9385,3.5096,135.94,-12.06,-0.03
2026-04-27T14:00,5.3,235.7,5200,5200,0.1019,4.5327,30.1,-16.06,-0.39
2026-04-27T15:00,26.5,26.6,5200,5200,0.5096,0.5115,11.54,-3.87,-3.32
2026-04-27T16:00,10.8,38.3,5200,5200,0.2077,0.7365,3.08,-5.48,-1.99
2026-04-27T17:00,1.1,231.5,5200,5200,0.0212,4.4519,3.8,-16.48,-1.44
2026-04-27T18:00,21.9,85.8,5200,5200,0.4212,1.65,22.78,-7.65,-0.14
2026-04-27T19:00,9.3,79.2,5300,5300,0.1755,1.4943,16.51,-6.55,1.62
2026-04-27T20:00,36.8,112,6000,6000,0.6133,1.8667,53.89,-7.54,39.32
2026-04-27T21:00,5.3,71.4,6000,6000,0.0883,1.19,395.99,113.87,255.4
2026-04-27T22:00,8.6,153.6,5000,5000,0.172,3.072,296.48,248.9,345.72
2026-04-27T23:00,25.9,209.1,4300,4400,0.6023,4.7523,308.67,198.72,388.63
2026-04-28T00:00,53.9,29.4,4000,4400,1.3475,0.6682,330.8,270.8,342.81
2026-04-28T01:00,44.6,7.3,4200,4400,1.0619,0.1659,374.8,238.08,325.86
2026-04-28T02:00,15.9,129.7,4400,4400,0.3614,2.9477,426.56,205.76,335.86
2026-04-28T03:00,120.2,30.3,4000,4000,3.005,0.7575,423.3,185.91,318.55
2026-04-28T04:00,371.2,0.8,4000,4000,9.28,0.02,537.1,211.52,306.23
2026-04-28T05:00,108.3,4.7,4000,4000,2.7075,0.1175,400.29,225.96,298
2026-04-28T06:00,75.8,31.3,4000,4000,1.895,0.7825,404.03,246.08,297.3
2026-04-28T07:00,40.4,236.2,4100,4000,0.9854,5.905,355.3,166.99,310.7
2026-04-28T08:00,1.9,178.2,4800,4600,0.0396,3.8739,270.83,200.82,336.77
2026-04-28T09:00,0.7,395.4,5000,4900,0.014,8.0694,288.81,197.91,375.47
2026-04-28T10:00,299.8,60,6000,6000,4.9967,1,417.96,261.73,355.36
2026-04-28T11:00,237.2,270.8,6000,6000,3.9533,4.5133,319.89,70.09,236.14
2026-04-28T12:00,219.7,352.7,5400,5400,4.0685,6.5315,189.69,-20.4,45.24
2026-04-28T13:00,258.7,24.4,5200,5200,4.975,0.4692,199.78,-9.64,4.18
2026-04-28T14:00,34.2,9.7,5200,5200,0.6577,0.1865,11.12,-8.52,1.86
2026-04-28T15:00,704.5,0,5200,5200,13.5481,0,566.71,3.02,0.04
2026-04-28T16:00,128,3.7,5200,5200,2.4615,0.0712,26.65,0.37,0.03
2026-04-28T17:00,41.5,15,5200,5200,0.7981,0.2885,2.55,-2.79,0.54
2026-04-28T18:00,286.2,3.2,5200,5200,5.5038,0.0615,463.75,-0.86,3.93
2026-04-28T19:00,43.6,143.9,5300,5300,0.8226,2.7151,22.89,-8.14,31.43
2026-04-28T20:00,239.9,5.4,6000,6000,3.9983,0.09,380.79,119.56,165.35
2026-04-28T21:00,173.2,127.9,6000,6000,2.8867,2.1317,374.81,199.46,328.92
2026-04-28T22:00,91.4,47.2,5000,5000,1.828,0.944,427.68,222.51,392.8
2026-04-28T23:00,253.6,20.2,4300,4400,5.8977,0.4591,462.71,211.42,437.82
2026-04-29T00:00,16.6,101.7,4000,4400,0.415,2.3114,384.27,172.47,397.29
2026-04-29T01:00,270.4,0.9,4200,4400,6.4381,0.0205,563.42,196.98,364.63
2026-04-29T02:00,113.5,78.5,4400,4400,2.5795,1.7841,425.49,259.92,394.13
2026-04-29T03:00,48.5,125.3,4000,4000,1.2125,3.1325,346.57,236.33,370.39
2026-04-29T04:00,97.7,9.7,4000,4000,2.4425,0.2425,416.84,216.66,359
2026-04-29T05:00,125.2,7.4,4000,4000,3.13,0.185,414.04,311.53,357.36
2026-04-29T06:00,253.1,0,4000,4000,6.3275,0,430.34,396.04,356.55
2026-04-29T07:00,52.6,40.5,4100,4000,1.2829,1.0125,368.3,283.76,365.92
2026-04-29T08:00,77.1,89.8,4800,4600,1.6062,1.9522,407.54,226.48,424.46
2026-04-29T09:00,73.3,25.1,5000,4900,1.466,0.5122,415.33,211.73,433.19
2026-04-29T10:00,132.2,23.1,6000,6000,2.2033,0.385,404.13,253.55,420.59
2026-04-29T11:00,149.4,6,6000,6000,2.49,0.1,404.61,135.05,391.01
2026-04-29T12:00,432.5,9.7,5400,5400,8.0093,0.1796,664.43,306.47,374.71
2026-04-29T13:00,340.4,24.3,5200,5200,6.5462,0.4673,526.19,144.18,257.73
2026-04-29T14:00,102.1,57.6,5200,5200,1.9635,1.1077,299.71,16.76,170.04
2026-04-29T15:00,18.6,458.3,5200,5200,0.3577,8.8135,145.69,-28.64,117.01
2026-04-29T16:00,151.1,130.9,5200,5200,2.9058,2.5173,300.29,23.57,87.49
2026-04-29T17:00,239.6,11.7,5200,5200,4.6077,0.225,256.87,19.6,56.89
2026-04-29T18:00,4.2,300.5,5200,5200,0.0808,5.7788,25.68,-19.49,70.99
2026-04-29T19:00,296.1,58.1,5300,5300,5.5868,1.0962,799.1,75.13,117.2
2026-04-29T20:00,113.6,174.6,6000,6000,1.8933,2.91,443.09,35.81,160.63
2026-04-29T21:00,113.4,88,6000,6000,1.89,1.4667,366.4,158.01,311.99
2026-04-29T22:00,161.9,53.1,5000,5000,3.238,1.062,429.19,329.46,406.89
2026-04-29T23:00,242.9,3,4300,4400,5.6488,0.0682,479.26,292.83,448.28
2026-04-30T00:00,251.5,11,4000,4400,6.2875,0.25,451.59,263.33,411.5
2026-04-30T01:00,158.7,2.1,4200,4400,3.7786,0.0477,432.38,176.98,405.25
2026-04-30T02:00,274,4,4400,4400,6.2273,0.0909,464.92,172.49,399.46
2026-04-30T03:00,197.5,1.3,4000,4000,4.9375,0.0325,481,111.15,401.87
2026-04-30T04:00,272.4,6.1,4000,4000,6.81,0.1525,570.88,355.34,384.47
2026-04-30T05:00,36.5,7.4,4000,4000,0.9125,0.185,395.71,253.04,380.87
2026-04-30T06:00,3.2,140.9,4000,4000,0.08,3.5225,349.78,293.83,390.46
2026-04-30T07:00,129.3,35.4,4100,4000,3.1537,0.885,431.02,259.62,386.86
2026-04-30T08:00,456.6,0.5,4800,4600,9.5125,0.0109,512.09,235.69,402.89
2026-04-30T09:00,423.9,1.8,5000,4900,8.478,0.0367,506.03,342.42,444.62
2026-04-30T10:00,375.9,5.7,6000,6000,6.265,0.095,467.04,201.99,392.94
2026-04-30T11:00,203.2,170.4,6000,6000,3.3867,2.84,277.78,29.36,260.03
2026-04-30T12:00,31.1,269.3,5400,5400,0.5759,4.987,106.93,-15.62,47.01
2026-04-30T13:00,429.4,0,5200,5200,8.2577,0,607.37,6.23,3.5
2026-04-30T14:00,240.8,1.9,5200,5200,4.6308,0.0365,369.88,-1.41,0.02
2026-04-30T15:00,233.6,28.3,5200,5200,4.4923,0.5442,86.75,-1.91,0
2026-04-30T16:00,282.1,4.5,5200,5200,5.425,0.0865,169.68,-0.29,0
2026-04-30T17:00,349.6,19.6,5200,5200,6.7231,0.3769,295.17,-0.36,0
2026-04-30T18:00,78.4,307.8,5200,5200,1.5077,5.9192,106.86,-19.11,2.06
2026-04-30T19:00,412.6,54.4,5300,5300,7.7849,1.0264,502.03,11.01,14.09
2026-04-30T20:00,170.4,131,6000,6000,2.84,2.1833,233.94,3.5,109.55
2026-04-30T21:00,57.9,218.2,6000,6000,0.965,3.6367,252.65,96.79,312.6
2026-04-30T22:00,482.7,23.6,5000,5000,9.654,0.472,581.98,204.04,452.98
2026-04-30T23:00,247.7,198.6,4300,4400,5.7605,4.5136,490.77,253.4,501.62
2026-05-01T00:00,1.7,175,4000,4400,0.0425,3.9773,344.24,292.14,463.4
2026-05-01T01:00,76.8,55.2,4200,4400,1.8286,1.2545,407.32,291.68,429.8
2026-05-01T02:00,42.7,44.2,4200,4200,1.0167,1.0524,384.83,114.1,430.54
2026-05-01T03:00,185.5,3.9,4000,4000,4.6375,0.0975,441.98,379.67,412.02
2026-05-01T04:00,231.7,0.3,4000,4000,5.7925,0.0075,447.46,350.54,411.6
2026-05-01T05:00,90.2,3.8,4000,4000,2.255,0.095,430.69,131.32,410.36
2026-05-01T06:00,37.5,56.7,4000,4000,0.9375,1.4175,389.32,317.26,409.2
2026-05-01T07:00,89,28,4000,4000,2.225,0.7,413.62,339.2,410.88
2026-05-01T08:00,94.2,13,4000,4000,2.355,0.325,439.68,256.71,421.54
2026-05-01T09:00,139.4,23.7,4900,4800,2.8449,0.4938,448.14,298.33,415.38
2026-05-01T10:00,19.3,164.6,6000,6000,0.3217,2.7433,303.94,198.42,310.07
2026-05-01T11:00,1,293.5,6000,6000,0.0167,4.8917,48.57,-19.18,93.16
2026-05-01T12:00,273.1,20.5,5400,5400,5.0574,0.3796,98.82,-47.28,0.83
2026-05-01T13:00,83,10.5,5200,5200,1.5962,0.2019,12.38,-59.78,-3.44
2026-05-01T14:00,263.9,0,5200,5200,5.075,0,56.91,-0.04,-7.52
2026-05-01T15:00,166.5,0,5200,5200,3.2019,0,29.24,-0.21,-8.01
2026-05-01T16:00,55.7,56.3,5200,5200,1.0712,1.0827,6.82,-14.78,-8.22
2026-05-01T17:00,0,0,5200,5200,0,0,0,0,-8.4
2026-05-01T18:00,134.1,11.9,5200,5200,2.5788,0.2288,45.57,-3.17,-7.47
2026-05-01T19:00,91,146.6,5300,5300,1.717,2.766,174.18,-17.79,-1.57
2026-05-01T20:00,102.7,128,6000,6000,1.7117,2.1333,183.39,-10.79,44.82
2026-05-01T21:00,123.8,18.2,6000,6000,2.0633,0.3033,331.7,140.63,222.85
2026-05-01T22:00,122.7,264.5,5000,5000,2.454,5.29,414.1,180.1,381.4
2026-05-01T23:00,167.4,42.8,4300,4000,3.893,1.07,433.84,320.39,419.05
2026-05-02T00:00,59.6,26.2,4000,4000,1.49,0.655,414.56,311.65,415.56
2026-05-02T01:00,92.4,8.4,4000,4000,2.31,0.21,404.77,188.16,391.33
2026-05-02T02:00,9.9,20.3,4200,4200,0.2357,0.4833,358.05,320.15,349.3
2026-05-02T03:00,21,166.2,4000,4000,0.525,4.155,379.75,199.06,339.77
2026-05-02T04:00,1.2,133.1,4000,4000,0.03,3.3275,266.12,175.42,281.4
2026-05-02T05:00,331,67.8,4000,4000,8.275,1.695,550.32,163.3,216.55
2026-05-02T06:00,57.2,39.7,4000,4000,1.43,0.9925,381.45,187.49,218.05
2026-05-02T07:00,8.7,168.1,4000,4000,0.2175,4.2025,263.82,154.97,217.54
2026-05-02T08:00,17.8,22.4,4000,4000,0.445,0.56,319.16,105.14,219.33
2026-05-02T09:00,2.7,243.8,4900,4800,0.0551,5.0792,265.34,78.41,215.38
2026-05-02T10:00,125.3,87.6,6000,6000,2.0883,1.46,384.8,243.42,213.05
2026-05-02T11:00,307,10,6000,6000,5.1167,0.1667,317.35,64.53,175.27
2026-05-02T12:00,371.5,1.4,5400,5400,6.8796,0.0259,514.83,45.36,97.38
2026-05-02T13:00,162.1,27.4,5200,5200,3.1173,0.5269,131.11,-13.92,22.85
2026-05-02T14:00,59.3,29,5200,5200,1.1404,0.5577,4.07,-34.81,3.1
2026-05-02T15:00,31,26.4,5200,5200,0.5962,0.5077,-1.33,-8.67,0.02
2026-05-02T16:00,2.7,273.3,5200,5200,0.0519,5.2558,-4.52,-36.49,0
2026-05-02T17:00,102.6,117.2,5200,5200,1.9731,2.2538,30.96,-39.48,-0.02
2026-05-02T18:00,13.9,210.5,5200,5200,0.2673,4.0481,9.66,-28.83,-0.02
2026-05-02T19:00,41.7,144.2,5300,5300,0.7868,2.7208,52.88,-18.42,10.37
2026-05-02T20:00,161.2,16.9,6000,6000,2.6867,0.2817,68.19,20.35,50.98
2026-05-02T21:00,64.3,102.2,6000,6000,1.0717,1.7033,162.47,18.33,208.5
2026-05-02T22:00,101.4,4,5000,5000,2.028,0.08,399.96,33.94,292.83
2026-05-02T23:00,235.2,82.2,4300,4000,5.4698,2.055,732.82,273.28,362.42
2026-05-03T00:00,200.3,22.8,4000,4000,5.0075,0.57,421.34,167.77,363.41
2026-05-03T01:00,25.3,20.3,4000,4000,0.6325,0.5075,644.63,277.56,331.5
2026-05-03T02:00,81.3,43.7,4200,4200,1.9357,1.0405,453.07,162.85,347.3
2026-05-03T03:00,449.8,0.1,4000,4000,11.245,0.0025,543.85,297.9,324.56
2026-05-03T04:00,146.7,9.1,4000,4000,3.6675,0.2275,427.72,262.23,300.2
2026-05-03T05:00,113.1,13.5,4000,4000,2.8275,0.3375,406.52,256.39,303.06
2026-05-03T06:00,223.4,0.7,4000,4000,5.585,0.0175,463.76,184.78,275.44
2026-05-03T07:00,251.5,1.2,4000,4000,6.2875,0.03,432.71,130.58,234.22
2026-05-03T08:00,27.5,24.8,4000,4000,0.6875,0.62,340.45,222.77,250.33
2026-05-03T09:00,126.2,12.9,4900,4800,2.5755,0.2688,438.24,204.82,301.32
2026-05-03T10:00,330,0.6,6000,6000,5.5,0.01,461.48,233.71,192.35
2026-05-03T11:00,159.3,17.2,6000,6000,2.655,0.2867,292.84,52.69,103.64
2026-05-03T12:00,222.5,5.5,5400,5400,4.1204,0.1019,270.96,0.89,16.79
2026-05-03T13:00,285.6,1.1,5200,5200,5.4923,0.0212,110.61,2.84,1.35
2026-05-03T14:00,282,16.1,5200,5200,5.4231,0.3096,316.32,-0.5,0.03
2026-05-03T15:00,276.8,13,5200,5200,5.3231,0.25,224.41,0.17,-0.04
2026-05-03T16:00,104.6,136.3,5200,5200,2.0115,2.6212,25.03,-12.34,-0.05
2026-05-03T17:00,160.9,4.9,5200,5200,3.0942,0.0942,35.6,-0.74,-0.04
2026-05-03T18:00,110,76,5200,5200,2.1154,1.4615,39.32,-11.87,-0.02
2026-05-03T19:00,79.4,65.3,5300,5300,1.4981,1.2321,98.57,-6.54,13.9
2026-05-03T20:00,18.6,283.3,6000,6000,0.31,4.7217,31.95,-28.85,72.99
2026-05-03T21:00,8.3,497,6000,6000,0.1383,8.2833,236.04,-60.14,274.78
2026-05-03T22:00,17.5,138.1,5000,5000,0.35,2.762,481.03,261.91,385.68
2026-05-03T23:00,1.9,189.4,4300,4000,0.0442,4.735,334.47,302.99,412.24
2026-05-04T00:00,19.8,84.3,4000,4000,0.495,2.1075,450.07,347.53,421.09
2026-05-04T01:00,46.2,29.2,4000,4000,1.155,0.73,377.15,334.78,389.32
2026-05-04T02:00,17.8,96.2,4400,4400,0.4045,2.1864,408.84,277.16,459.29
2026-05-04T03:00,65.2,47,4000,4000,1.63,1.175,452.36,298.77,420.48
2026-05-04T04:00,114.8,10,4000,4000,2.87,0.25,446.44,269.18,389.78
2026-05-04T05:00,78.5,30.8,4000,4000,1.9625,0.77,411.13,176.34,376.8
2026-05-04T06:00,50.6,17.6,4000,4000,1.265,0.44,411.97,193.67,378.7
2026-05-04T07:00,85.2,29.2,4100,4000,2.078,0.73,428.98,166.46,405.66
2026-05-04T08:00,151.3,5.3,4800,4600,3.1521,0.1152,513.79,184.92,458.5
2026-05-04T09:00,183.3,38.5,5000,4900,3.666,0.7857,540.88,221,535.79
2026-05-04T10:00,466.2,17.6,6000,6000,7.77,0.2933,620.13,266.36,477.04
2026-05-04T11:00,128.6,30.4,6000,6000,2.1433,0.5067,410.32,190.79,341.83
